Player ID,National Team,Debut Date,Games Played,Goals Scored,National Team ID
5419,Schweiz U19,01.05.1997,10,-,19429
53808,Schweiz,10.08.2011,1,-,3384
53808,Schweiz U21,15.11.2006,17,1,9534
53808,Schweiz U20,26.04.2006,4,-,16817
23874,Schweiz,15.11.2011,1,-,3384
4911,Schweiz,27.05.2006,17,-,3384
4911,Schweiz U21,15.11.2003,24,6,9534
4911,Schweiz U20,21.08.2002,6,-,16817
4911,Schweiz U19,30.08.2001,4,-,19429
4911,Schweiz U17,12.09.2000,10,3,23140
9554,Schweiz,04.06.2005,18,1,3384
9554,Schweiz U21,20.08.2003,18,5,9534
9554,Schweiz U20,31.03.2004,2,-,16817
9554,Schweiz U19,21.08.2002,9,-,19429
9554,Schweiz U18,26.03.2002,2,1,22998
9554,Schweiz U16,02.08.2000,12,1,28155
9554,Schweiz U15,13.04.2000,8,1,28436
1054,Schweiz,19.02.2000,87,20,3384
1054,Schweiz U21,25.04.1995,24,12,9534
1054,Schweiz U20,25.11.1997,1,-,16817
4977,Schweiz,24.03.2001,84,42,3384
4977,Schweiz U21,03.09.1999,19,9,9534
4977,Schweiz U19,10.09.1996,4,3,19429
4977,Schweiz U18,25.10.1995,5,1,22998
4879,Schweiz,11.10.2003,37,12,3384
4879,Schweiz U21,-,13,6,9534
20104,Schweiz,-,-,-,3384
1587,Schweiz,06.09.2007,10,-,3384
1587,Schweiz U21,15.08.2000,26,2,9534
1587,Schweiz U19,-,5,-,19429
1587,Schweiz U18,-,12,1,22998
1587,Schweiz U17,-,30,3,23140
1587,Schweiz U16,-,8,-,28155
1427,Schweiz,16.08.2000,62,3,3384
1427,Schweiz U21,-,15,1,9534
2871,Schweiz,30.04.2003,47,-,3384
34520,Schweiz,03.09.2010,2,-,3384
34520,Schweiz U21,16.11.2005,2,-,9534
34520,Schweiz U20,30.08.2006,3,-,16817
22088,Schweiz,11.02.2009,9,1,3384
22088,Schweiz U19,-,4,-,19429
2889,Schweiz,20.08.2003,41,2,3384
17332,Schweiz,03.03.2010,1,-,3384
17332,Schweiz U21,-,13,1,9534
19194,Kosovo,03.06.2016,3,1,53982
19194,Schweiz,14.11.2009,6,-,3384
19194,Schweiz U21,15.01.2005,2,-,9534
1076,Schweiz,02.09.2000,34,7,3384
38124,Dominikanische Republik,23.09.2012,13,-,15232
38124,Schweiz,14.11.2009,1,-,3384
38124,Schweiz U21,15.11.2006,14,-,9534
38124,Schweiz U20,30.08.2006,4,-,16817
38124,Schweiz U19,24.08.2005,11,-,19429
38124,Schweiz U18,14.09.2004,7,-,22998
38124,Schweiz U17,01.10.2003,6,-,23140
38124,Schweiz U16,05.11.2002,1,1,28155
2895,Schweiz,09.02.2005,32,-,3384
2895,Schweiz U21,21.08.2002,14,-,9534
2895,Schweiz U20,21.08.2002,4,-,16817
2895,Schweiz U19,30.08.2001,2,-,19429
2895,Schweiz U17,10.02.2001,5,-,23140
9966,Schweiz,20.08.2008,6,-,3384
9966,Schweiz U21,18.05.2006,13,-,9534
9966,Schweiz U20,30.03.2005,6,-,16817
9966,Schweiz U19,17.08.2004,7,3,19429
9966,Schweiz U18,05.11.2003,2,-,22998
4692,Schweiz,06.06.2004,40,7,3384
4692,Schweiz U21,15.10.2002,23,9,9534
4692,Schweiz U20,12.06.2005,3,1,16817
4692,Schweiz U19,25.09.2002,5,7,19429
4692,Schweiz U17,31.07.2001,7,-,23140
4692,Schweiz U15,26.09.2000,7,1,28436
20100,Schweiz,02.09.2006,3,-,3384
20100,Schweiz U20,21.08.2002,4,1,16817
20100,Schweiz U19,30.08.2001,3,-,19429
20100,Schweiz U17,12.07.1999,20,5,23140
20100,Schweiz U16,30.03.1999,9,1,28155
